restaurant ID,name,street,restaurant ZIP,,Month 1,Month 2
5966,Pizzeria Schabanack,"Stadtplatz, 10",8680,Avg Time to Accept (s),13,17
5970,Dean & David,"Wehlistraße, 66",1200,# Commissionable Orders,85,204
5970,Dean & David,"Wehlistraße, 66",1200,Avg Basket Size €,23.61,22.46
5970,Dean & David,"Wehlistraße, 66",1200,# Negative Comments,1,2
5970,Dean & David,"Wehlistraße, 66",1200,# Positive Comments,1,1
5970,Dean & David,"Wehlistraße, 66",1200,% Kill Rate,4.00%,2.50%
5970,Dean & David,"Wehlistraße, 66",1200,Avg Time to Accept (s),458,442
5971,Dean & David,"Wiedner Gürtel, 1",1030,# Commissionable Orders,412,249
5971,Dean & David,"Wiedner Gürtel, 1",1030,Avg Basket Size €,21.61,20.9
5971,Dean & David,"Wiedner Gürtel, 1",1030,# Negative Comments,0,0
5971,Dean & David,"Wiedner Gürtel, 1",1030,# Positive Comments,1,1
5971,Dean & David,"Wiedner Gürtel, 1",1030,% Kill Rate,2.60%,2.30%
5971,Dean & David,"Wiedner Gürtel, 1",1030,Avg Time to Accept (s),542,489
5973,Restaurant Li-Li,"Fuchsthallergasse, 14",1090,# Commissionable Orders,55,44
5973,Restaurant Li-Li,"Fuchsthallergasse, 14",1090,Avg Basket Size €,21.82,19.49
5973,Restaurant Li-Li,"Fuchsthallergasse, 14",1090,# Negative Comments,1,1
5973,Restaurant Li-Li,"Fuchsthallergasse, 14",1090,# Positive Comments,1,1
5973,Restaurant Li-Li,"Fuchsthallergasse, 14",1090,% Kill Rate,4.80%,2.80%
5973,Restaurant Li-Li,"Fuchsthallergasse, 14",1090,Avg Time to Accept (s),565,431
5974,Starburger by Kebap Mann,"Melissenweg, 2a",4020,# Commissionable Orders,0,0
5974,Starburger by Kebap Mann,"Melissenweg, 2a",4020,Avg Basket Size €,,
5974,Starburger by Kebap Mann,"Melissenweg, 2a",4020,# Negative Comments,0,0
5974,Starburger by Kebap Mann,"Melissenweg, 2a",4020,# Positive Comments,0,0
5974,Starburger by Kebap Mann,"Melissenweg, 2a",4020,% Kill Rate,,
5974,Starburger by Kebap Mann,"Melissenweg, 2a",4020,Avg Time to Accept (s),,
5975,NORDSEE - Sillpark,"Museumstraße, 38",6020,# Commissionable Orders,8,42
5975,NORDSEE - Sillpark,"Museumstraße, 38",6020,Avg Basket Size €,11.9,16.55
5975,NORDSEE - Sillpark,"Museumstraße, 38",6020,# Negative Comments,0,1
5975,NORDSEE - Sillpark,"Museumstraße, 38",6020,# Positive Comments,1,1
5975,NORDSEE - Sillpark,"Museumstraße, 38",6020,% Kill Rate,4.00%,3.80%
5975,NORDSEE - Sillpark,"Museumstraße, 38",6020,Avg Time to Accept (s),730,615
5976,Flo Jos,"Seilergasse, 12",6020,# Commissionable Orders,64,49
5976,Flo Jos,"Seilergasse, 12",6020,Avg Basket Size €,23.48,30.5
5976,Flo Jos,"Seilergasse, 12",6020,# Negative Comments,0,0
5976,Flo Jos,"Seilergasse, 12",6020,# Positive Comments,1,1
5976,Flo Jos,"Seilergasse, 12",6020,% Kill Rate,6.10%,5.10%
5976,Flo Jos,"Seilergasse, 12",6020,Avg Time to Accept (s),486,692
5977,Hey!,"Margaretenstraße, 97/ top 3",1050,# Commissionable Orders,205,125
5977,Hey!,"Margaretenstraße, 97/ top 3",1050,Avg Basket Size €,21.6,21.87
5977,Hey!,"Margaretenstraße, 97/ top 3",1050,# Negative Comments,0,0
5977,Hey!,"Margaretenstraße, 97/ top 3",1050,# Positive Comments,1,1
5977,Hey!,"Margaretenstraße, 97/ top 3",1050,% Kill Rate,3.60%,2.70%
5977,Hey!,"Margaretenstraße, 97/ top 3",1050,Avg Time to Accept (s),722,551
5978,"Alles Walzer, alles Wurst!","Quellenstraße, 84",1100,# Commissionable Orders,20,53
5978,"Alles Walzer, alles Wurst!","Quellenstraße, 84",1100,Avg Basket Size €,14.19,15.95
5978,"Alles Walzer, alles Wurst!","Quellenstraße, 84",1100,# Negative Comments,0,0
5978,"Alles Walzer, alles Wurst!","Quellenstraße, 84",1100,# Positive Comments,1,1
5978,"Alles Walzer, alles Wurst!","Quellenstraße, 84",1100,% Kill Rate,,
5978,"Alles Walzer, alles Wurst!","Quellenstraße, 84",1100,Avg Time to Accept (s),314,488
5980,Mr & Mrs Feelgood,"Paniglgasse, 22",1040,# Commissionable Orders,1,1
5980,Mr & Mrs Feelgood,"Paniglgasse, 22",1040,Avg Basket Size €,,
5980,Mr & Mrs Feelgood,"Paniglgasse, 22",1040,# Negative Comments,0,0
5980,Mr & Mrs Feelgood,"Paniglgasse, 22",1040,# Positive Comments,0,0
5980,Mr & Mrs Feelgood,"Paniglgasse, 22",1040,% Kill Rate,1.50%,1.50%
5980,Mr & Mrs Feelgood,"Paniglgasse, 22",1040,Avg Time to Accept (s),,
5981,SOYA Japanisches Restaurant,"Mariahilfer Straße, 81/3/2",1060,# Commissionable Orders,459,490
5981,SOYA Japanisches Restaurant,"Mariahilfer Straße, 81/3/2",1060,Avg Basket Size €,28.21,29
5981,SOYA Japanisches Restaurant,"Mariahilfer Straße, 81/3/2",1060,# Negative Comments,1,1
5981,SOYA Japanisches Restaurant,"Mariahilfer Straße, 81/3/2",1060,# Positive Comments,1,1
5981,SOYA Japanisches Restaurant,"Mariahilfer Straße, 81/3/2",1060,% Kill Rate,3.60%,3.10%
5981,SOYA Japanisches Restaurant,"Mariahilfer Straße, 81/3/2",1060,Avg Time to Accept (s),732,673
5984,Pan Kee,"Meidlinger Hauptstraße, 12-14",1120,# Commissionable Orders,150,164
5984,Pan Kee,"Meidlinger Hauptstraße, 12-14",1120,Avg Basket Size €,22.11,21
5984,Pan Kee,"Meidlinger Hauptstraße, 12-14",1120,# Negative Comments,0,0
5984,Pan Kee,"Meidlinger Hauptstraße, 12-14",1120,# Positive Comments,1,1
5984,Pan Kee,"Meidlinger Hauptstraße, 12-14",1120,% Kill Rate,7.40%,6.60%
5984,Pan Kee,"Meidlinger Hauptstraße, 12-14",1120,Avg Time to Accept (s),557,448
5985,Smile Noodle,"Alserbachstraße, 10/3",1090,# Commissionable Orders,19,18
5985,Smile Noodle,"Alserbachstraße, 10/3",1090,Avg Basket Size €,20.36,22.32
5985,Smile Noodle,"Alserbachstraße, 10/3",1090,# Negative Comments,1,0
5985,Smile Noodle,"Alserbachstraße, 10/3",1090,# Positive Comments,1,1
5985,Smile Noodle,"Alserbachstraße, 10/3",1090,% Kill Rate,3.50%,5.10%
5985,Smile Noodle,"Alserbachstraße, 10/3",1090,Avg Time to Accept (s),480,586
5987,Zum Stefan,"Penzinger Straße, 150",1140,# Commissionable Orders,176,163
5987,Zum Stefan,"Penzinger Straße, 150",1140,Avg Basket Size €,21.97,22.9
5987,Zum Stefan,"Penzinger Straße, 150",1140,# Negative Comments,0,0
5987,Zum Stefan,"Penzinger Straße, 150",1140,# Positive Comments,1,1
5987,Zum Stefan,"Penzinger Straße, 150",1140,% Kill Rate,1.40%,2.00%
5987,Zum Stefan,"Penzinger Straße, 150",1140,Avg Time to Accept (s),18,17
5988,Bro's Pizza,"Pfarrplatz, 8",3500,# Commissionable Orders,53,51
5988,Bro's Pizza,"Pfarrplatz, 8",3500,Avg Basket Size €,18.34,19.7
5988,Bro's Pizza,"Pfarrplatz, 8",3500,# Negative Comments,2,0
5988,Bro's Pizza,"Pfarrplatz, 8",3500,# Positive Comments,1,1
5988,Bro's Pizza,"Pfarrplatz, 8",3500,% Kill Rate,18.20%,18.20%
5988,Bro's Pizza,"Pfarrplatz, 8",3500,Avg Time to Accept (s),29,30
5993,La Fornace,"Ziegelofengasse, 15",1050,# Commissionable Orders,88,18
5993,La Fornace,"Ziegelofengasse, 15",1050,Avg Basket Size €,23.75,27.32
5993,La Fornace,"Ziegelofengasse, 15",1050,# Negative Comments,0,0
5993,La Fornace,"Ziegelofengasse, 15",1050,# Positive Comments,1,1
5993,La Fornace,"Ziegelofengasse, 15",1050,% Kill Rate,2.40%,1.30%
5993,La Fornace,"Ziegelofengasse, 15",1050,Avg Time to Accept (s),745,780
5994,Taste of India,"Margaretenstraße, 34/gl 1",1040,# Commissionable Orders,424,364
5994,Taste of India,"Margaretenstraße, 34/gl 1",1040,Avg Basket Size €,27.74,27.32
5994,Taste of India,"Margaretenstraße, 34/gl 1",1040,# Negative Comments,0,2
5994,Taste of India,"Margaretenstraße, 34/gl 1",1040,# Positive Comments,1,1
5994,Taste of India,"Margaretenstraße, 34/gl 1",1040,% Kill Rate,5.60%,4.80%
5994,Taste of India,"Margaretenstraße, 34/gl 1",1040,Avg Time to Accept (s),11,15
5996,Mami's Schnitzel,"Erbachstraße, 1a",2232,# Commissionable Orders,10,25
5996,Mami's Schnitzel,"Erbachstraße, 1a",2232,Avg Basket Size €,31.5,28.64
5996,Mami's Schnitzel,"Erbachstraße, 1a",2232,# Negative Comments,0,0
5996,Mami's Schnitzel,"Erbachstraße, 1a",2232,# Positive Comments,1,1
5996,Mami's Schnitzel,"Erbachstraße, 1a",2232,% Kill Rate,30.00%,25.00%
5996,Mami's Schnitzel,"Erbachstraße, 1a",2232,Avg Time to Accept (s),172,78
5999,La Perla,"Straußgasse, 15",8700,# Commissionable Orders,51,42
5999,La Perla,"Straußgasse, 15",8700,Avg Basket Size €,18.2,20.67
5999,La Perla,"Straußgasse, 15",8700,# Negative Comments,0,0
5999,La Perla,"Straußgasse, 15",8700,# Positive Comments,1,0
5999,La Perla,"Straußgasse, 15",8700,% Kill Rate,10.90%,11.90%
5999,La Perla,"Straußgasse, 15",8700,Avg Time to Accept (s),55,33
6000,"Has Konya - Pizza, Etli Ekmek, Lahmacun","Streffleurgasse, 13/5",1200,# Commissionable Orders,2,24
6000,"Has Konya - Pizza, Etli Ekmek, Lahmacun","Streffleurgasse, 13/5",1200,Avg Basket Size €,,24.25
6000,"Has Konya - Pizza, Etli Ekmek, Lahmacun","Streffleurgasse, 13/5",1200,# Negative Comments,0,0
6000,"Has Konya - Pizza, Etli Ekmek, Lahmacun","Streffleurgasse, 13/5",1200,# Positive Comments,0,0
6000,"Has Konya - Pizza, Etli Ekmek, Lahmacun","Streffleurgasse, 13/5",1200,% Kill Rate,19.70%,23.90%
6000,"Has Konya - Pizza, Etli Ekmek, Lahmacun","Streffleurgasse, 13/5",1200,Avg Time to Accept (s),,59
6002,Wing It! - Kagran,"Wagramer Straße, 195",1220,# Commissionable Orders,69,70
6002,Wing It! - Kagran,"Wagramer Straße, 195",1220,Avg Basket Size €,18.65,18.84
6002,Wing It! - Kagran,"Wagramer Straße, 195",1220,# Negative Comments,1,0
6002,Wing It! - Kagran,"Wagramer Straße, 195",1220,# Positive Comments,1,1
6002,Wing It! - Kagran,"Wagramer Straße, 195",1220,% Kill Rate,4.40%,4.20%
6002,Wing It! - Kagran,"Wagramer Straße, 195",1220,Avg Time to Accept (s),842,571
6003,Ding Wei,"Meiselstraße, 22/4a",1150,# Commissionable Orders,0,0
6003,Ding Wei,"Meiselstraße, 22/4a",1150,Avg Basket Size €,,
6003,Ding Wei,"Meiselstraße, 22/4a",1150,# Negative Comments,0,0
6003,Ding Wei,"Meiselstraße, 22/4a",1150,# Positive Comments,0,0
6003,Ding Wei,"Meiselstraße, 22/4a",1150,% Kill Rate,2.30%,1.30%
6003,Ding Wei,"Meiselstraße, 22/4a",1150,Avg Time to Accept (s),,
6006,Aangan,"Schönbrunner Straße, 205",1120,# Commissionable Orders,519,269
6006,Aangan,"Schönbrunner Straße, 205",1120,Avg Basket Size €,24.9,24.23
6006,Aangan,"Schönbrunner Straße, 205",1120,# Negative Comments,0,2
6006,Aangan,"Schönbrunner Straße, 205",1120,# Positive Comments,1,1
6006,Aangan,"Schönbrunner Straße, 205",1120,% Kill Rate,5.10%,4.90%
6006,Aangan,"Schönbrunner Straße, 205",1120,Avg Time to Accept (s),3,1
6011,The Italian,"Europaplatz, 12",8020,# Commissionable Orders,59,131
6011,The Italian,"Europaplatz, 12",8020,Avg Basket Size €,21.86,22.15
6011,The Italian,"Europaplatz, 12",8020,# Negative Comments,1,0
6011,The Italian,"Europaplatz, 12",8020,# Positive Comments,1,1
6011,The Italian,"Europaplatz, 12",8020,% Kill Rate,,
6011,The Italian,"Europaplatz, 12",8020,Avg Time to Accept (s),381,433
6012,Tethys Cafe - Restaurant - Bar,"Praterstraße, 57/2",1020,# Commissionable Orders,10,0
6012,Tethys Cafe - Restaurant - Bar,"Praterstraße, 57/2",1020,Avg Basket Size €,,
6012,Tethys Cafe - Restaurant - Bar,"Praterstraße, 57/2",1020,# Negative Comments,0,0
6012,Tethys Cafe - Restaurant - Bar,"Praterstraße, 57/2",1020,# Positive Comments,0,0
6012,Tethys Cafe - Restaurant - Bar,"Praterstraße, 57/2",1020,% Kill Rate,3.40%,2.60%
6012,Tethys Cafe - Restaurant - Bar,"Praterstraße, 57/2",1020,Avg Time to Accept (s),,
6013,Bollywood - Tandoori,"Innerkoflerstraße, 26",6020,# Commissionable Orders,133,115
6013,Bollywood - Tandoori,"Innerkoflerstraße, 26",6020,Avg Basket Size €,27.42,25.4
6013,Bollywood - Tandoori,"Innerkoflerstraße, 26",6020,# Negative Comments,0,1
6013,Bollywood - Tandoori,"Innerkoflerstraße, 26",6020,# Positive Comments,1,1
6013,Bollywood - Tandoori,"Innerkoflerstraße, 26",6020,% Kill Rate,7.50%,5.10%
6013,Bollywood - Tandoori,"Innerkoflerstraße, 26",6020,Avg Time to Accept (s),251,230
6014,ChocoTeria,"Buchengasse, 90/1-2",1100,# Commissionable Orders,59,34
6014,ChocoTeria,"Buchengasse, 90/1-2",1100,Avg Basket Size €,16.85,14.19
6014,ChocoTeria,"Buchengasse, 90/1-2",1100,# Negative Comments,0,0
6014,ChocoTeria,"Buchengasse, 90/1-2",1100,# Positive Comments,1,1
6014,ChocoTeria,"Buchengasse, 90/1-2",1100,% Kill Rate,4.60%,3.70%
6014,ChocoTeria,"Buchengasse, 90/1-2",1100,Avg Time to Accept (s),527,280
6019,Berk's Bistro + Lounge,"Hauptstraße, 19",6840,# Commissionable Orders,0,0
6019,Berk's Bistro + Lounge,"Hauptstraße, 19",6840,Avg Basket Size €,,
6019,Berk's Bistro + Lounge,"Hauptstraße, 19",6840,# Negative Comments,0,0
6019,Berk's Bistro + Lounge,"Hauptstraße, 19",6840,# Positive Comments,0,0
6019,Berk's Bistro + Lounge,"Hauptstraße, 19",6840,% Kill Rate,17.20%,
6019,Berk's Bistro + Lounge,"Hauptstraße, 19",6840,Avg Time to Accept (s),,
6020,Pizza Ollers,"Wintergasse, 160",2252,# Commissionable Orders,3,7
6020,Pizza Ollers,"Wintergasse, 160",2252,Avg Basket Size €,10.6,15.46
6020,Pizza Ollers,"Wintergasse, 160",2252,# Negative Comments,0,0
6020,Pizza Ollers,"Wintergasse, 160",2252,# Positive Comments,0,0
6020,Pizza Ollers,"Wintergasse, 160",2252,% Kill Rate,31.80%,26.90%
6020,Pizza Ollers,"Wintergasse, 160",2252,Avg Time to Accept (s),45,43
6021,Ciao Amici,"Friedrichstraße, 2",1010,# Commissionable Orders,3,0
6021,Ciao Amici,"Friedrichstraße, 2",1010,Avg Basket Size €,28.1,
6021,Ciao Amici,"Friedrichstraße, 2",1010,# Negative Comments,0,0
6021,Ciao Amici,"Friedrichstraße, 2",1010,# Positive Comments,1,0
6021,Ciao Amici,"Friedrichstraße, 2",1010,% Kill Rate,0.00%,0.00%
6021,Ciao Amici,"Friedrichstraße, 2",1010,Avg Time to Accept (s),"1,631",
6025,Hendlpark,"Höttinger Au, 73",6020,# Commissionable Orders,63,57
6025,Hendlpark,"Höttinger Au, 73",6020,Avg Basket Size €,14.41,13.18
6025,Hendlpark,"Höttinger Au, 73",6020,# Negative Comments,0,0
6025,Hendlpark,"Höttinger Au, 73",6020,# Positive Comments,1,1
6025,Hendlpark,"Höttinger Au, 73",6020,% Kill Rate,2.00%,1.40%
6025,Hendlpark,"Höttinger Au, 73",6020,Avg Time to Accept (s),273,361
6029,Asian Cuisine Bowl,"Schönbrunner Straße, 67/3",1050,# Commissionable Orders,36,34
6029,Asian Cuisine Bowl,"Schönbrunner Straße, 67/3",1050,Avg Basket Size €,24.1,19.7
6029,Asian Cuisine Bowl,"Schönbrunner Straße, 67/3",1050,# Negative Comments,0,0
6029,Asian Cuisine Bowl,"Schönbrunner Straße, 67/3",1050,# Positive Comments,1,1
6029,Asian Cuisine Bowl,"Schönbrunner Straße, 67/3",1050,% Kill Rate,4.00%,2.60%
6029,Asian Cuisine Bowl,"Schönbrunner Straße, 67/3",1050,Avg Time to Accept (s),767,421
6030,Akakiko,"Sparkassenplatz, 2",8010,# Commissionable Orders,481,405
6030,Akakiko,"Sparkassenplatz, 2",8010,Avg Basket Size €,30.43,31.57
6030,Akakiko,"Sparkassenplatz, 2",8010,# Negative Comments,1,1
6030,Akakiko,"Sparkassenplatz, 2",8010,# Positive Comments,1,1
6030,Akakiko,"Sparkassenplatz, 2",8010,% Kill Rate,10.70%,10.50%
6030,Akakiko,"Sparkassenplatz, 2",8010,Avg Time to Accept (s),499,600
6033,ÖTZI's Fast Food,"Ossiacher Bundesstraße, 4",9560,# Commissionable Orders,125,119
6033,ÖTZI's Fast Food,"Ossiacher Bundesstraße, 4",9560,Avg Basket Size €,21.78,22.26
6033,ÖTZI's Fast Food,"Ossiacher Bundesstraße, 4",9560,# Negative Comments,0,0
6033,ÖTZI's Fast Food,"Ossiacher Bundesstraße, 4",9560,# Positive Comments,1,1
6033,ÖTZI's Fast Food,"Ossiacher Bundesstraße, 4",9560,% Kill Rate,9.60%,8.40%
6033,ÖTZI's Fast Food,"Ossiacher Bundesstraße, 4",9560,Avg Time to Accept (s),25,20
6034,L'Osteria,"Mehlplatz, 1",8010,# Commissionable Orders,"1,017",840
6034,L'Osteria,"Mehlplatz, 1",8010,Avg Basket Size €,25.76,25.97
6034,L'Osteria,"Mehlplatz, 1",8010,# Negative Comments,7,5
6034,L'Osteria,"Mehlplatz, 1",8010,# Positive Comments,1,1
6034,L'Osteria,"Mehlplatz, 1",8010,% Kill Rate,9.80%,10.10%
6034,L'Osteria,"Mehlplatz, 1",8010,Avg Time to Accept (s),263,264
6036,11:11,"Kaigasse, 25",5020,# Commissionable Orders,0,0
6036,11:11,"Kaigasse, 25",5020,Avg Basket Size €,,
6036,11:11,"Kaigasse, 25",5020,# Negative Comments,0,0
6036,11:11,"Kaigasse, 25",5020,# Positive Comments,0,0
6036,11:11,"Kaigasse, 25",5020,% Kill Rate,,
6036,11:11,"Kaigasse, 25",5020,Avg Time to Accept (s),,
6037,Best Food Grill 5,"Münzgrabenstraße, 112",8010,# Commissionable Orders,109,72
6037,Best Food Grill 5,"Münzgrabenstraße, 112",8010,Avg Basket Size €,23.24,23.8
6037,Best Food Grill 5,"Münzgrabenstraße, 112",8010,# Negative Comments,1,0
6037,Best Food Grill 5,"Münzgrabenstraße, 112",8010,# Positive Comments,1,1
6037,Best Food Grill 5,"Münzgrabenstraße, 112",8010,% Kill Rate,3.60%,3.90%
6037,Best Food Grill 5,"Münzgrabenstraße, 112",8010,Avg Time to Accept (s),16,15
6040,Mamacita - California Burritos,"Semperstraße, 47",1180,# Commissionable Orders,"5,447","5,519"
6040,Mamacita - California Burritos,"Semperstraße, 47",1180,Avg Basket Size €,21.19,21.68
6040,Mamacita - California Burritos,"Semperstraße, 47",1180,# Negative Comments,25,33
6040,Mamacita - California Burritos,"Semperstraße, 47",1180,# Positive Comments,1,1
6040,Mamacita - California Burritos,"Semperstraße, 47",1180,% Kill Rate,3.70%,3.40%
6040,Mamacita - California Burritos,"Semperstraße, 47",1180,Avg Time to Accept (s),14,14
6044,Dr. Schnitzel & Kebap,"Jörgerstraße, 32",1170,# Commissionable Orders,99,60
6044,Dr. Schnitzel & Kebap,"Jörgerstraße, 32",1170,Avg Basket Size €,15.4,15.86
6044,Dr. Schnitzel & Kebap,"Jörgerstraße, 32",1170,# Negative Comments,0,0
6044,Dr. Schnitzel & Kebap,"Jörgerstraße, 32",1170,# Positive Comments,1,1
6044,Dr. Schnitzel & Kebap,"Jörgerstraße, 32",1170,% Kill Rate,6.20%,5.40%
6044,Dr. Schnitzel & Kebap,"Jörgerstraße, 32",1170,Avg Time to Accept (s),28,46
6045,Pizzicato,"Geßlgasse, 10/2/eg/g3",1230,# Commissionable Orders,0,0
6045,Pizzicato,"Geßlgasse, 10/2/eg/g3",1230,Avg Basket Size €,,
6045,Pizzicato,"Geßlgasse, 10/2/eg/g3",1230,# Negative Comments,0,0
6045,Pizzicato,"Geßlgasse, 10/2/eg/g3",1230,# Positive Comments,0,0
6045,Pizzicato,"Geßlgasse, 10/2/eg/g3",1230,% Kill Rate,1.80%,
6045,Pizzicato,"Geßlgasse, 10/2/eg/g3",1230,Avg Time to Accept (s),,
6046,Nacheel Bagdad,"Herzgasse, 43/4",1100,# Commissionable Orders,0,0
6046,Nacheel Bagdad,"Herzgasse, 43/4",1100,Avg Basket Size €,,
6046,Nacheel Bagdad,"Herzgasse, 43/4",1100,# Negative Comments,0,0
6046,Nacheel Bagdad,"Herzgasse, 43/4",1100,# Positive Comments,0,0
6046,Nacheel Bagdad,"Herzgasse, 43/4",1100,% Kill Rate,,
6046,Nacheel Bagdad,"Herzgasse, 43/4",1100,Avg Time to Accept (s),,
6049,mr Quebap,"Simmeringer Hauptstraße, 115/2",1110,# Commissionable Orders,564,507
6049,mr Quebap,"Simmeringer Hauptstraße, 115/2",1110,Avg Basket Size €,14.36,14.78
6049,mr Quebap,"Simmeringer Hauptstraße, 115/2",1110,# Negative Comments,7,8
6049,mr Quebap,"Simmeringer Hauptstraße, 115/2",1110,# Positive Comments,1,1
6049,mr Quebap,"Simmeringer Hauptstraße, 115/2",1110,% Kill Rate,3.50%,3.50%
6049,mr Quebap,"Simmeringer Hauptstraße, 115/2",1110,Avg Time to Accept (s),639,742
6050,Pizza Fly,"Erdbergstraße, 146/2",1030,# Commissionable Orders,529,583
6050,Pizza Fly,"Erdbergstraße, 146/2",1030,Avg Basket Size €,15.03,15.73
6050,Pizza Fly,"Erdbergstraße, 146/2",1030,# Negative Comments,1,4
6050,Pizza Fly,"Erdbergstraße, 146/2",1030,# Positive Comments,1,1
6050,Pizza Fly,"Erdbergstraße, 146/2",1030,% Kill Rate,4.10%,3.90%
6050,Pizza Fly,"Erdbergstraße, 146/2",1030,Avg Time to Accept (s),15,16
6051,Fuxi and the Food,"Währinger Straße, 154/2",1180,# Commissionable Orders,0,0
6051,Fuxi and the Food,"Währinger Straße, 154/2",1180,Avg Basket Size €,,
6051,Fuxi and the Food,"Währinger Straße, 154/2",1180,# Negative Comments,0,0
6051,Fuxi and the Food,"Währinger Straße, 154/2",1180,# Positive Comments,0,0
6051,Fuxi and the Food,"Währinger Straße, 154/2",1180,% Kill Rate,,
6051,Fuxi and the Food,"Währinger Straße, 154/2",1180,Avg Time to Accept (s),,
6052,Ristorante Beccofino,"Rupertgasse, 7",5020,# Commissionable Orders,114,87
6052,Ristorante Beccofino,"Rupertgasse, 7",5020,Avg Basket Size €,23.32,23.35
6052,Ristorante Beccofino,"Rupertgasse, 7",5020,# Negative Comments,1,0
6052,Ristorante Beccofino,"Rupertgasse, 7",5020,# Positive Comments,1,1
6052,Ristorante Beccofino,"Rupertgasse, 7",5020,% Kill Rate,9.20%,7.40%
6052,Ristorante Beccofino,"Rupertgasse, 7",5020,Avg Time to Accept (s),554,439
6064,"Blattgold - Fresh Bowls, Curries & Wraps","Semperstraße, 47",1180,# Commissionable Orders,"1,165","1,000"
6064,"Blattgold - Fresh Bowls, Curries & Wraps","Semperstraße, 47",1180,Avg Basket Size €,20.46,20.64
6064,"Blattgold - Fresh Bowls, Curries & Wraps","Semperstraße, 47",1180,# Negative Comments,10,6
6064,"Blattgold - Fresh Bowls, Curries & Wraps","Semperstraße, 47",1180,# Positive Comments,1,1
6064,"Blattgold - Fresh Bowls, Curries & Wraps","Semperstraße, 47",1180,% Kill Rate,5.30%,4.70%
6064,"Blattgold - Fresh Bowls, Curries & Wraps","Semperstraße, 47",1180,Avg Time to Accept (s),14,13
6067,Super Nudeln,"Reinprechtsdorfer Straße, 36/1/k",1050,# Commissionable Orders,96,95
